original average,supression average,total_sum,total_element,m,M,average_laplace,average_gaussian,difference_laplace_supression,difference_gaussian_supression
42.82262322623226,42.88485083635109,994757,23196,0.2,0.8,42.87278796814404,42.977198107147345,0.050164741911778776,0.1545748809150851
42.82262322623226,43.03917940904391,790931,18377,0.2,0.9,43.052296373566925,43.07880002505248,0.22967314733466537,0.2561767988202206
42.82262322623226,42.7941478439425,2000712,46752,0.3,0.3,42.799582237733055,42.79307053231019,0.023040988499204218,0.029552693922070716
42.82262322623226,42.910342333654775,1779921,41480,0.3,0.4,42.92887310065794,42.92079239797026,0.10624987442567857,0.09816917173800022
42.82262322623226,42.85997005580509,1574461,36735,0.3,0.5,42.864424256491496,42.886752897659434,0.04180103025923643,0.06412967142717463
42.82262322623226,42.79061587261707,1362496,31841,0.3,0.6,42.792437212739884,42.88471233052996,0.030186013492375707,0.06208910429769787
42.82262322623226,42.83305933343297,1146384,26764,0.3,0.7,42.83869383566282,42.77397881793348,0.01607060943056382,0.048644408298777364
42.82262322623226,43.03190801625416,931899,21656,0.3,0.8,43.0325207085751,43.06230165644874,0.20989748234283923,0.23967843021647894
42.82262322623226,42.78983370680505,725630,16958,0.3,0.9,42.7886369263993,42.75243923679603,0.033986299832960754,0.07018398943623083
42.82262322623226,42.8340550146422,1711349,39953,0.4,0.4,42.84118098237809,42.78186198932846,0.01855775614583166,0.04076123690379774
42.82262322623226,42.76550918006614,1500043,35076,0.4,0.5,42.736221633298186,42.80138924644345,0.08640159293407379,0.021233979788810586
42.82262322623226,42.8214750759574,1282546,29951,0.4,0.6,42.83719672832293,42.757495661232234,0.014573502090669876,0.06512756500002581
42.82262322623226,42.85474481658692,1074797,25080,0.4,0.7,42.85521573495208,42.84232472000594,0.03259250871982289,0.019701493773681023
42.82262322623226,43.006182071991226,862618,20058,0.4,0.8,43.0112128384989,43.04869385390593,0.1885896122666395,0.22607062767367125
42.82262322623226,42.78804275217101,640537,14970,0.4,0.9,42.80049842827183,42.85420869557898,0.022124797960429987,0.031585469346723016
42.82262322623226,42.78307276007216,1422965,33260,0.5,0.5,42.79809782314698,42.83873666219878,0.02452540308527773,0.01611343596651693
42.82262322623226,42.67393613254974,1205368,28246,0.5,0.6,42.667342555341904,42.65595863282959,0.15528067089035602,0.1666645934026718
42.82262322623226,42.808219765149566,998887,23334,0.5,0.7,42.78167327626935,42.80345988688449,0.040949949962907795,0.019163339347770147
42.82262322623226,42.748257839721255,785200,18368,0.5,0.8,42.754689141215835,42.700851731789676,0.06793408501642517,0.12177149444258362
42.82262322623226,42.64299023626742,572141,13417,0.5,0.9,42.6788655073334,42.79930023110247,0.14375771889886124,0.023322995129788637
42.82262322623226,42.712951103744444,1133858,26546,0.6,0.6,42.72126222307485,42.67927025031151,0.10136100315740748,0.1433529759207488
42.82262322623226,42.94471664971804,929066,21634,0.6,0.7,42.931610904782765,43.010980418595,0.1089876785505055,0.18835719236273718
42.82262322623226,42.71943302959919,717302,16791,0.6,0.8,42.66550158737313,42.55929069509023,0.157121638859131,0.2633325311420265
42.82262322623226,42.78592051630435,503847,11776,0.6,0.9,42.793725266204305,42.661121077625715,0.02889796002795464,0.16150214860654444
42.82262322623226,42.62391758733951,856485,20094,0.7,0.7,42.6367839128734,42.644890849150215,0.18583931335886206,0.17773237708204448
42.82262322623226,42.88128759336374,648751,15129,0.7,0.8,42.89446073373521,42.949733260840496,0.07183750750294848,0.12711003460823633
42.82262322623226,42.81949102387058,434104,10138,0.7,0.9,42.82420533954852,42.94858551500095,0.0015821133162603473,0.1259622887686902
42.82262322623226,42.84672407338076,572218,13355,0.8,0.8,42.86347622200554,42.85046460019291,0.04085299577327817,0.027841373960647786
42.82262322623226,42.96204236561773,350871,8167,0.8,0.9,42.96510078834101,42.77021950393601,0.14247756210875195,0.05240372229624768
42.82262322623226,43.142813688212925,283664,6575,0.9,0.9,43.16565724827672,43.498341866286,0.3430340220444634,0.6757186400537378
42.82262322623226,42.8246646112824,2569694,60005,0.1,0.1,42.83100762769038,42.80781003187927,0.008384401458123136,0.014813194352989001
42.82262322623226,42.84279189941593,2354597,54959,0.1,0.2,42.84032112679777,42.87462091210925,0.017697900565508462,0.05199768587699083
42.82262322623226,42.82822196420707,2139441,49954,0.1,0.3,42.83899906621263,42.781882396415384,0.016375839980369733,0.0407408298168761
42.82262322623226,42.80697193894554,1926699,45009,0.1,0.4,42.80635491204434,42.758360526909875,0.01626831418791852,0.06426269932238426
42.82262322623226,42.87335522193538,1710604,39899,0.1,0.5,42.87222197041877,42.901360737178095,0.04959874418651111,0.07873751094583525
42.82262322623226,42.89583392577848,1508432,35165,0.1,0.6,42.89244048300917,42.90966052546641,0.06981725677690775,0.08703729923414727
42.82262322623226,42.794128440366975,1282754,29975,0.1,0.7,42.795000376863314,42.82160883234721,0.02762284936894588,0.0010143938850504242
42.82262322623226,42.74961727499799,1061131,24822,0.1,0.8,42.751934417329736,42.86457375070382,0.07068880890252416,0.04195052447155945
42.82262322623226,42.92861030030178,867716,20213,0.1,0.9,42.91720667397054,42.96531266409323,0.09458344773828031,0.1426894378609731
42.82262322623226,42.85553249957938,2292471,53493,0.2,0.2,42.85403214671924,42.851805950230826,0.03140892048698163,0.029182723998566473
42.82262322623226,42.85103683520872,2060235,48079,0.2,0.3,42.84831627675196,42.83200174596601,0.025693050519699057,0.009378519733751034
42.82262322623226,42.86353395558417,1864478,43498,0.2,0.4,42.87217507532246,42.847304031054236,0.04955184909020005,0.02468080482197621
42.82262322623226,42.83718323078527,1643063,38356,0.2,0.5,42.83825821286114,42.86738017544118,0.015634986628882075,0.04475694920891726
42.82262322623226,42.76288321603245,1433925,33532,0.2,0.6,42.764512588945685,42.80180525971383,0.05811063728657473,0.020817966518428932
42.82262322623226,42.67324722601421,1219132,28569,0.2,0.7,42.665803081158856,42.68784911553927,0.1568201450734037,0.1347741106929874
42.82262322623226,42.722610522704855,996334,23321,0.2,0.8,42.71766057910605,42.67131862996635,0.10496264712620729,0.1513045962659092
42.82262322623226,42.87120965112488,788916,18402,0.2,0.9,42.88347221961248,42.88930567217795,0.060848993380218985,0.06668244594568762
42.82262322623226,42.89673982800667,2005251,46746,0.3,0.3,42.8969007928547,42.95205921372656,0.07427756662244178,0.12943598749429697
42.82262322623226,42.81493061401188,1780202,41579,0.3,0.4,42.811705576803824,42.77660889797557,0.010917649428435539,0.04601432825668894
42.82262322623226,42.793515826430415,1560166,36458,0.3,0.5,42.80957479957173,42.81468698798729,0.013048426660532186,0.007936238244973026
42.82262322623226,42.76469105460504,1357223,31737,0.3,0.6,42.774175430685354,42.76335933629271,0.048447795546906036,0.05926388993955101
42.82262322623226,42.85402255639098,1139917,26600,0.3,0.7,42.85520912755491,42.83447321258751,0.032585901322647715,0.011849986355251474
42.82262322623226,42.76505220551033,929755,21741,0.3,0.8,42.7721995316718,42.67009282338535,0.05042369456045748,0.15253040284690655
42.82262322623226,42.855408718531365,716671,16723,0.3,0.9,42.857233647875404,42.9163067605925,0.03461042164314421,0.09368353436023824
42.82262322623226,42.77687146099928,1714882,40089,0.4,0.4,42.77470992174047,42.719372937379546,0.047913304491792985,0.10325028885271337
42.82262322623226,42.85462165706792,1503083,35074,0.4,0.5,42.86784264052972,42.8561968333073,0.045219414297463345,0.03357360707504142
42.82262322623226,42.75739251777527,1286912,30098,0.4,0.6,42.75851748741952,42.711070079064484,0.06410573881274217,0.11155314716777553
42.82262322623226,42.80380176510523,1071850,25041,0.4,0.7,42.77122094936137,42.94994989535833,0.051402276870888386,0.12732666912607016
42.82262322623226,42.74358974358975,851837,19929,0.4,0.8,42.722916229090316,42.68292437128784,0.09970699714194353,0.13969885494442025
42.82262322623226,42.88628962583904,645310,15047,0.4,0.9,42.87030110895319,42.86646413830989,0.047677882720932985,0.04384091207762708
42.82262322623226,42.68492780596164,1421963,33313,0.5,0.5,42.69590497319917,42.71148540644118,0.12671825303308992,0.11113781979108239
42.82262322623226,42.74643924740637,1215495,28435,0.5,0.6,42.75029157722828,42.64927974654018,0.07233164900397782,0.17334347969207897
42.82262322623226,42.86358006235852,1003565,23413,0.5,0.7,42.86334912935733,42.75097838677635,0.04072590312507174,0.0716448394559066
42.82262322623226,42.691971361425374,781135,18297,0.5,0.8,42.64347541723134,42.73616305144612,0.17914780900091642,0.08646017478613999
42.82262322623226,42.95703211517165,581853,13545,0.5,0.9,42.94258559785634,42.97200685477902,0.11996237162408363,0.14938362854675802
42.82262322623226,42.97861792310021,1135667,26424,0.6,0.6,42.97694292208752,42.961013302622774,0.15431969585525707,0.1383900763905146
42.82262322623226,42.735519431988045,914882,21408,0.6,0.7,42.73019368798326,42.61732547288906,0.09242953824900013,0.20529775334320277
42.82262322623226,42.74863617289132,713090,16681,0.6,0.8,42.755091419057074,42.897662779236015,0.06753180717518603,0.07503955300375509
42.82262322623226,42.90772207267833,510087,11888,0.6,0.9,42.93251414240116,42.990665843957395,0.10989091616890079,0.16804261772513485
42.82262322623226,42.944232315112544,854762,19904,0.7,0.7,42.97552734367394,42.919879992432044,0.15290411744167898,0.0972567661997843
42.82262322623226,42.79701962843826,651927,15233,0.7,0.8,42.82957907251529,42.84050879394339,0.006955846283027256,0.01788556771113292
42.82262322623226,42.86718278705007,426357,9946,0.7,0.9,42.84545278619858,42.7472973267718,0.022829559966318413,0.07532589946045931
42.82262322623226,42.65494555353902,564069,13224,0.8,0.8,42.65750858068681,42.73656927830161,0.16511464554545086,0.08605394793065102
42.82262322623226,42.78600121728545,351487,8215,0.8,0.9,42.80390850937313,42.815986024999724,0.01871471685912951,0.006637201232535972
42.82262322623226,42.88822721026111,280875,6549,0.9,0.9,42.93371424620635,42.630669944845955,0.11109101997408999,0.1919532813863043
42.82262322623226,42.77591499015781,2564245,59946,0.1,0.1,42.780243680441245,42.797124927804546,0.04237954579101455,0.02549829842771345
42.82262322623226,42.83850039979647,2357317,55028,0.1,0.2,42.84543536614043,42.853600823945754,0.02281213990816866,0.03097759771349473
42.82262322623226,42.77736385667648,2135831,49929,0.1,0.3,42.77969487679732,42.79184841916352,0.04292834943493773,0.03077480706873814
42.82262322623226,42.85004550802496,1930266,45047,0.1,0.4,42.84620871826216,42.8905655855619,0.0235854920299019,0.06794235932964199
42.82262322623226,42.75866099629436,1719283,40209,0.1,0.5,42.763021625034746,42.68237300187413,0.05960160119751379,0.14025022435812673
42.82262322623226,42.774419936980806,1493255,34910,0.1,0.6,42.76852363190123,42.83487289781729,0.054099594331027845,0.012249671585031763
42.82262322623226,42.81155460784967,1284946,30014,0.1,0.7,42.796545037938394,42.78847702122524,0.026078188293865878,0.03414620500701915
42.82262322623226,42.77208815116232,1061646,24821,0.1,0.8,42.751472329089154,42.73553748628253,0.07115089714310585,0.08708573994972824
42.82262322623226,42.67050188454672,860408,20164,0.1,0.9,42.65835567158213,42.66815033368206,0.16426755465013088,0.1544728925502028
42.82262322623226,42.7896455924313,2279490,53272,0.2,0.2,42.79282287053647,42.77322430626519,0.02980035569579087,0.04939891996706791
42.82262322623226,42.85292900877048,2071682,48344,0.2,0.3,42.85226995776514,42.848129783636,0.029646731532878334,0.025506557403737418
42.82262322623226,42.8261661555489,1857328,43369,0.2,0.4,42.81325461808281,42.84494658044561,0.009368608149451063,0.022323354213348523
42.82262322623226,42.78994261156678,1632907,38161,0.2,0.5,42.79886319296757,42.7960773700966,0.023760033264686342,0.026545856135662405
42.82262322623226,42.80335974265801,1437080,33574,0.2,0.6,42.80195507185227,42.742082217544066,0.020668154379990256,0.08054100868819347
42.82262322623226,42.84084601061026,1219379,28463,0.2,0.7,42.84510279741247,42.808734820897186,0.022479571180213043,0.013888405335073628
42.82262322623226,42.84644405897658,988039,23060,0.2,0.8,42.858482153504795,42.913114906663196,0.03585892727253537,0.09049168043093658
42.82262322623226,42.85839304271728,783580,18283,0.2,0.9,42.850115802480424,42.85503052023374,0.02749257624816437,0.032407294001480125
42.82262322623226,42.81693731522345,1998609,46678,0.3,0.3,42.81495941882167,42.81898597466653,0.007663807410587253,0.003637251565727695
42.82262322623226,42.77652879857808,1780958,41634,0.3,0.4,42.763498589482914,42.802926882576706,0.05912463674934543,0.019696343655553505
42.82262322623226,42.86453792502179,1573300,36704,0.3,0.5,42.874912411263594,42.888694815152235,0.052289185031334284,0.066071588919975
42.82262322623226,42.68638414130504,1343682,31478,0.3,0.6,42.69896989263802,42.7544183681773,0.12365333359424113,0.0682048580549619
42.82262322623226,42.953191329501486,1143371,26619,0.3,0.7,42.95313732529058,42.91161717296709,0.1305140990583169,0.0889939467348313
42.82262322623226,42.64554044710763,925195,21695,0.3,0.8,42.643650791169506,42.54934077410668,0.17897243506275373,0.2732824521255779
42.82262322623226,42.739681218032594,718625,16814,0.3,0.9,42.73351488256155,42.67286434027759,0.08910834367070919,0.14975888595466813
42.82262322623226,42.81982207117153,1713478,40016,0.4,0.4,42.83356969172498,42.85285927895105,0.010946465492722268,0.030236052718791484
42.82262322623226,42.77319734887441,1497233,35004,0.4,0.5,42.77730526044809,42.76713744596455,0.04531796578417158,0.05548578026770912
42.82262322623226,42.90455193448928,1294130,30163,0.4,0.6,42.909787760249635,42.86255519168029,0.08716453401737567,0.03993196544803368
42.82262322623226,42.82039304123711,1063316,24832,0.4,0.7,42.82163662915013,42.87056365843555,0.0009865970821323344,0.047940432203290584
42.82262322623226,42.85585630164778,866074,20209,0.4,0.8,42.855292727979624,42.89674521261305,0.03266950174736394,0.07412198638078848
42.82262322623226,42.5891165602956,633939,14885,0.4,0.9,42.5667472754801,42.65727288954051,0.25587595075216285,0.16535033669175192
42.82262322623226,42.76407185628742,1428320,33400,0.5,0.5,42.76204193716838,42.77896878521977,0.06058128906388305,0.043654441012492384
42.82262322623226,42.70634108472423,1210255,28339,0.5,0.6,42.7101710481981,42.7892889116225,0.11245217803416097,0.03333431460976044
42.82262322623226,42.86956149366221,1001090,23352,0.5,0.7,42.871804628349985,42.85798188017151,0.049181402117724815,0.035358653939248086
42.82262322623226,42.783073130649136,781005,18255,0.5,0.8,42.78521083118899,42.77108863611531,0.03741239504326899,0.05153459011695105
42.82262322623226,42.91102456560815,572948,13352,0.5,0.9,42.90298441568766,42.887557851005326,0.08036118945540238,0.06493462477306622
42.82262322623226,42.69122333445807,1138703,26673,0.6,0.6,42.69996965799291,42.69341475434217,0.12265356823935036,0.1292084718900881
42.82262322623226,42.837462924937256,938783,21915,0.6,0.7,42.86442498110343,42.88041140279806,0.0418017548711731,0.0577881765658006
42.82262322623226,42.6442342234463,712244,16702,0.6,0.8,42.66081543322346,42.69348712963257,0.16180779300879777,0.12913609659968728
42.82262322623226,42.8068783068783,501611,11718,0.6,0.9,42.756006601842415,42.62801338384215,0.0666166243898445,0.1946098423901077
42.82262322623226,42.77292619852795,860078,20108,0.7,0.7,42.78330103797474,42.8179715066284,0.03932218825752187,0.0046517196038564634
42.82262322623226,42.723085163363685,638112,14936,0.7,0.8,42.76881028515777,42.66649277457595,0.053812941074490084,0.1561304516563098
42.82262322623226,42.94343029087262,428146,9970,0.7,0.9,42.90393300360192,43.00519559662981,0.08130977736966116,0.18257237039755125
42.82262322623226,43.05150763215279,572542,13299,0.8,0.8,43.07203504651655,43.09128825660853,0.249411820284287,0.268665030376269
42.82262322623226,42.8877018331917,353266,8237,0.8,0.9,42.93579694657238,42.8057045047079,0.11317372034012152,0.016918721524362468
42.82262322623226,42.70259893679858,289182,6772,0.9,0.9,42.626128710044924,42.675789084638495,0.19649451618733593,0.1468341415937644
42.82262322623226,42.812119798003366,2568770,60001,0.1,0.1,42.814801453286094,42.795317625166376,0.007821772946165595,0.027305601065883423
42.82262322623226,42.79851628270633,2353790,54997,0.1,0.2,42.79918775085393,42.79997778524587,0.023435475378327908,0.022645440986387655
42.82262322623226,42.8481073599326,2136021,49851,0.1,0.3,42.844146570946606,42.88749738165601,0.021523344714346138,0.06487415542375174
42.82262322623226,42.83291127993248,1928252,45018,0.1,0.4,42.83246031664877,42.860574673870495,0.009837090416510819,0.037951447638235436
42.82262322623226,42.8460269040356,1713584,39994,0.1,0.5,42.84359991050112,42.86276790713036,0.020976684268859458,0.04014468089810208
42.82262322623226,42.87292330450615,1507069,35152,0.1,0.6,42.87954485424492,42.8856729066108,0.05692162801265965,0.06304968037854053
42.82262322623226,42.83727436221941,1286232,30026,0.1,0.7,42.839881520385006,42.860816804057485,0.0172582941527466,0.03819357782522559
42.82262322623226,42.66530546881256,1065694,24978,0.1,0.8,42.68111833794819,42.65827474438215,0.14150488828406793,0.1643484818501122
42.82262322623226,42.98015794669299,870778,20260,0.1,0.9,42.99520220538165,43.00781165687129,0.17257897914939235,0.18518843063903034
42.82262322623226,42.86576389279092,2288646,53391,0.2,0.2,42.87223732437888,42.8769628627514,0.04961409814661977,0.05433963651913842
42.82262322623226,42.84316570623108,2066840,48242,0.2,0.3,42.84230600970873,42.84990130803134,0.019682783476469012,0.027278081799082088
42.82262322623226,42.84354133087727,1860695,43430,0.2,0.4,42.84664808678852,42.800321317336,0.024024860556259853,0.02230190889626016
42.82262322623226,42.74757002508361,1636035,38272,0.2,0.5,42.75265501789157,42.708596566765266,0.06996820834068984,0.11402665946699386
42.82262322623226,42.75569048544851,1429451,33433,0.2,0.6,42.719297895038885,42.80324165423788,0.10332533119337484,0.019381571994379954
42.82262322623226,42.902481144709945,1217315,28374,0.2,0.7,42.89355046364803,42.88262850120165,0.07092723741577345,0.060005274969391564
42.82262322623226,42.709929261559694,990187,23184,0.2,0.8,42.6971225761875,42.654037611002,0.1255006500447564,0.16858561523025628
42.82262322623226,42.86687036228721,785664,18328,0.2,0.9,42.871229818398255,42.865678754946,0.04860659216599572,0.04305552871374374
42.82262322623226,42.82568043547871,2006169,46845,0.3,0.3,42.841348379222595,42.8438269777552,0.018725152990334948,0.02120375152293974
42.82262322623226,42.90498206072865,1781801,41529,0.3,0.4,42.90241080040551,42.8681260975868,0.07978757417325255,0.04550287135454312
42.82262322623226,42.76773452247421,1563289,36553,0.3,0.5,42.77431158556649,42.73967403723438,0.04831164066577287,0.08294918899787973
42.82262322623226,42.80611153071501,1360207,31776,0.3,0.6,42.79459454486235,42.74034286583586,0.028028681369910657,0.08228036039639619
42.82262322623226,42.89069324672416,1148913,26787,0.3,0.7,42.8673544622552,42.84346457048436,0.04473123602294038,0.020841344252097826
42.82262322623226,42.81232441394556,929584,21713,0.3,0.8,42.8087028144082,42.886259148209604,0.013920411824059897,0.06363592197734391
42.82262322623226,42.73944687045124,704688,16488,0.3,0.9,42.749041365705395,42.72366793526976,0.07358186052686477,0.09895529096250044
42.82262322623226,42.814481779460486,1718873,40147,0.4,0.4,42.8149123238445,42.77343970502402,0.007710902387756846,0.0491835212082421
42.82262322623226,42.7683628762063,1493514,34921,0.4,0.5,42.76243854489919,42.70202316239193,0.060184681333069534,0.12060006384032818
42.82262322623226,42.792842691784685,1290247,30151,0.4,0.6,42.8053281863619,42.81940046041652,0.01729503987036196,0.0032227658157424344
42.82262322623226,42.85106638871071,1068877,24944,0.4,0.7,42.86273995899113,42.87945718633423,0.04011673275886807,0.05683396010196873
42.82262322623226,42.75670583568844,862360,20169,0.4,0.8,42.772835885907696,42.719012637812696,0.049787340324563445,0.1036105884195635
42.82262322623226,42.80014573396927,646111,15096,0.4,0.9,42.828150414076426,42.84770590351087,0.005527187844165837,0.025082677278611243
42.82262322623226,42.79505321540999,1427429,33355,0.5,0.5,42.78389925438632,42.79908731987167,0.038723971845939786,0.023535906360592662
42.82262322623226,42.700251532220925,1205300,28227,0.5,0.6,42.709597980623876,42.73560873002323,0.11302524560838378,0.08701449620902935
42.82262322623226,42.97817726113824,994558,23141,0.5,0.7,42.99228590389115,42.983396873306894,0.16966267765889143,0.1607736470746346
42.82262322623226,42.72842185211306,787613,18433,0.5,0.8,42.73823193338234,42.71940368617804,0.0843912928499222,0.1032195400542193
42.82262322623226,42.67646616541354,567597,13300,0.5,0.9,42.6803640605422,42.737547118793906,0.14225916569005648,0.08507610743835414
42.82262322623226,42.84904678732023,1153025,26909,0.6,0.6,42.830830214685115,42.84804281282694,0.008206988452855057,0.0254195865946798
42.82262322623226,42.79847292919944,924875,21610,0.6,0.7,42.801414845825946,42.88137029523489,0.02120838040631412,0.05874706900262794
42.82262322623226,42.82084592145015,708685,16550,0.6,0.8,42.79151427867708,42.82107267237917,0.031108947555182453,0.0015505538530931062
42.82262322623226,42.69203023016146,497106,11644,0.6,0.9,42.73889996663625,42.604288670249666,0.08372325959601312,0.21833455598259377
42.82262322623226,42.746133702258014,865139,20239,0.7,0.7,42.76958992092675,42.76483309468428,0.05303330530551165,0.05779013154798207
42.82262322623226,42.80614280015956,643890,15042,0.7,0.8,42.8081997456658,42.793514302319466,0.014423480566456703,0.029108923912794182
42.82262322623226,42.78777656513543,431258,10079,0.7,0.9,42.76202247426229,42.86902255729518,0.06060075196997161,0.046399331062922045
42.82262322623226,42.7750768999925,570149,13329,0.8,0.8,42.75737997873436,43.02014179607525,0.06524324749789656,0.1975185698429911
42.82262322623226,42.8426445474506,351224,8198,0.8,0.9,42.92995105826175,43.11329869878656,0.10732783202949037,0.29067547255429815
42.82262322623226,43.03806071590394,284955,6621,0.9,0.9,43.043047298722385,42.983940853412385,0.2204240724901254,0.1613176271801251
42.82262322623226,42.84227349915093,2573364,60066,0.1,0.1,42.842525348720905,42.8207032027562,0.01990212248864509,0.0019200234760603507
42.82262322623226,42.8616341872856,2348989,54804,0.1,0.2,42.8596769092961,42.85215310050316,0.037053683063838605,0.02952987427089937
42.82262322623226,42.80724504475703,2142417,50048,0.1,0.3,42.804519340067905,42.83685712404591,0.01810388616435432,0.014233897813653584
42.82262322623226,42.75786414659036,1927439,45078,0.1,0.4,42.73672385622801,42.76184702738341,0.08589937000424896,0.060776198848849106
42.82262322623226,42.79720946573314,1705426,39849,0.1,0.5,42.793375251375764,42.84436451065094,0.029247974856495773,0.02174128441868106
42.82262322623226,42.797748967089326,1501987,35095,0.1,0.6,42.810734732530115,42.75512881076252,0.011888493702144842,0.06749441546973856
42.82262322623226,42.705685174736985,1286765,30131,0.1,0.7,42.70873921202762,42.69775381916971,0.11388401420463623,0.12486940706254757
42.82262322623226,42.86281859070465,1086401,25346,0.1,0.8,42.849024095812084,42.831838460528886,0.026400869579823905,0.009215234296625852
42.82262322623226,42.81535290569073,851683,19892,0.1,0.9,42.81422753799169,42.81848435175545,0.008395688240568688,0.004138874476808496
42.82262322623226,42.81730105098098,2293680,53569,0.2,0.2,42.80880307557932,42.808562769046226,0.013820150652939844,0.014060457186033659
42.82262322623226,42.765499041296415,2074255,48503,0.2,0.3,42.76108067136646,42.76186899013224,0.0615425548658024,0.06075423610001707
42.82262322623226,42.83940186569755,1850705,43201,0.2,0.4,42.83366842755841,42.85313089590506,0.011045201326147946,0.03050766967280083
42.82262322623226,42.89241907341337,1647026,38399,0.2,0.5,42.906157047117134,42.82493982816187,0.08353382088487393,0.0023166019296070317
42.82262322623226,42.71467302249367,1433718,33565,0.2,0.6,42.72386252916169,42.69649151399262,0.098760697070567,0.1261317122396406
42.82262322623226,42.78424357220527,1219736,28509,0.2,0.7,42.78513181010879,42.796149447533175,0.03749141612347273,0.02647377869908496
42.82262322623226,42.80262196432409,995803,23265,0.2,0.8,42.79540018474621,42.78865288858691,0.027223041486053035,0.03397033764534996
42.82262322623226,42.70277656318321,781290,18296,0.2,0.9,42.68906736176413,42.7522706264215,0.1335558644681285,0.07035259981076081
42.82262322623226,42.83552504971454,2003289,46767,0.3,0.3,42.84050370950616,42.8230783754983,0.017880483273899017,0.00045514926603829053
42.82262322623226,42.82050542903815,1782532,41628,0.3,0.4,42.8121344706259,42.83965046800194,0.0104887556063602,0.017027241769682178
42.82262322623226,42.68556225226693,1572280,36834,0.3,0.5,42.714206494021575,42.67818274674262,0.10841673221068504,0.14444047948963856
42.82262322623226,42.83848229877759,1349198,31495,0.3,0.6,42.832775452848615,42.775993141995414,0.01015222661635562,0.04663008423684545
42.82262322623226,42.97252974068376,1145089,26647,0.3,0.7,42.977578809911684,42.92484168045217,0.15495558367942408,0.1022184542199085
42.82262322623226,42.93953076994693,922427,21482,0.3,0.8,42.93390576573096,42.93796492689409,0.1112825394987027,0.1153417006618298
42.82262322623226,42.76880510793554,703333,16445,0.3,0.9,42.775686646288364,42.87830629981558,0.046936579943896106,0.055683073583317366
42.82262322623226,42.83768195550673,1715692,40051,0.4,0.4,42.83667956382767,42.8364691208447,0.014056337595413027,0.013845894612437348
42.82262322623226,42.7875472562722,1493970,34916,0.4,0.5,42.78524720687288,42.757471970175395,0.037376019359378176,0.06515125605686478
42.82262322623226,42.92996173681584,1290260,30055,0.4,0.6,42.93776126991519,42.98033274885421,0.11513804368293279,0.15770952262194982
42.82262322623226,42.89731715106995,1074492,25048,0.4,0.7,42.90078787249311,42.85162494968261,0.07816464626085207,0.02900172345034946
42.82262322623226,42.713034337771546,853321,19978,0.4,0.8,42.72224026034519,42.71153832232915,0.10038296588707141,0.11108490390311232
42.82262322623226,43.031092161364384,656009,15245,0.4,0.9,43.00726037890866,43.00924296795977,0.18463715267640168,0.18661974172751172
42.82262322623226,42.798813909605535,1428924,33387,0.5,0.5,42.79259741897917,42.74617142045693,0.030025807253089454,0.07645180577532784
42.82262322623226,42.6490602035048,1207139,28304,0.5,0.6,42.65531017112266,42.71824336724358,0.16731305510960226,0.10437985898867908
42.82262322623226,42.83907700240633,996951,23272,0.5,0.7,42.82828810813787,42.844042380510764,0.00566488190560932,0.021419154278504493
42.82262322623226,42.89417702284691,790411,18427,0.5,0.8,42.89203838950343,42.90374335023426,0.0694151632711737,0.0811201240019983
42.82262322623226,42.951706231454,578989,13480,0.5,0.9,42.965946165075565,42.78611353415332,0.14332293884330483,0.03650969207893695
42.82262322623226,42.86373338326156,1144676,26705,0.6,0.6,42.87217388681985,42.991522894908584,0.04955066058759172,0.16889966867632467
42.82262322623226,42.82346450901066,931496,21752,0.6,0.7,42.82246949203094,42.79997472378112,0.00015373420131936655,0.022648502451140473
42.82262322623226,42.69718436693282,711207,16657,0.6,0.8,42.698867263563315,42.70064395917909,0.12375596266894462,0.1219792670531703
42.82262322623226,42.98936984437452,505512,11759,0.6,0.9,42.986555481771575,42.8668156187976,0.163932255539315,0.044192392565342686
42.82262322623226,42.75044838581108,858087,20072,0.7,0.7,42.75808007574889,42.722706488383594,0.06454315048336667,0.09991673784866606
42.82262322623226,42.90270379610276,636290,14831,0.7,0.8,42.89676415302245,42.89496675096355,0.07414092679019291,0.0723435247312878
42.82262322623226,42.56880363452802,421644,9905,0.7,0.9,42.55666892872714,42.69312654185806,0.2659542975051181,0.12949668437420314
42.82262322623226,42.82274796626614,573782,13399,0.8,0.8,42.80171740848511,42.99230810428669,0.020905817747149058,0.16968487805443289
42.82262322623226,42.83171136957038,360900,8426,0.8,0.9,42.840927404168475,42.82622420986676,0.018304177936215638,0.003600983634498789
42.82262322623226,42.738048559794905,283396,6631,0.9,0.9,42.71646085242531,42.79293937046608,0.10616237380695281,0.029683855766180045
42.82262322623226,42.78536577242677,2569304,60051,0.1,0.1,42.786313109461815,42.78082514812868,0.03631011677044427,0.04179807810358227
42.82262322623226,42.78416847163321,2350605,54941,0.1,0.2,42.77831201647297,42.76880554505269,0.044311209759293035,0.053817681179566534
42.82262322623226,42.73170097941235,2137867,50030,0.1,0.3,42.73547626154238,42.711335703372576,0.08714696468987881,0.11128752285968346
42.82262322623226,42.80627330847096,1928337,45048,0.1,0.4,42.807284161855904,42.760513796441025,0.015339064376355793,0.062109429791235016
42.82262322623226,42.79534534534535,1710102,39960,0.1,0.5,42.7878511957406,42.74872231182442,0.03477203049165922,0.07390091440783664
42.82262322623226,42.813559322033896,1508022,35223,0.1,0.6,42.800822531174646,42.81475509869991,0.02180069505761395,0.007868127532347557
