m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements
0.7,0.7,4.165871658716587,4.156709011512505,83766,20152
0.2,0.4,4.165871658716587,4.165435895360835,205885,49427
0.3,0.7,4.165871658716587,4.162762930596484,163863,39364
0.07,0.08,4.165871658716587,4.166264592069686,257321,61763
0.03,0.05,4.165871658716587,4.1655089894799,268063,64353
0.04,0.09,4.165871658716587,4.162533123879342,262327,63021
0.05,0.07,4.165871658716587,4.1633882038896655,262027,62936
0.06,0.09,4.165871658716587,4.164107022119192,258666,62118
0.05,0.08,4.165871658716587,4.166634832712571,261773,62826
0.03,0.03,4.165871658716587,4.165045691401358,269366,64673
0.5,0.9,4.165871658716587,4.183485157845139,106545,25468
0.02,0.09,4.165871658716587,4.166554724231112,266747,64021
0.2,0.9,4.165871658716587,4.163895190845404,167018,40111
0.04,0.04,4.165871658716587,4.163368039270862,266314,63966
0.02,0.04,4.165871658716587,4.166335658091235,270616,64953
0.1,0.5,4.165871658716587,4.159757098936353,217834,52367
0.4,0.6,4.165871658716587,4.181066659293871,151225,36169
0.8,0.9,4.165871658716587,4.159883720930233,47223,11352
0.7,0.8,4.165871658716587,4.179234851835471,75594,18088
0.1,0.7,4.165871658716587,4.159108204273873,202220,48621
0.1,0.6,4.165871658716587,4.16568824501005,209330,50251
0.04,0.08,4.165871658716587,4.169871896251779,263661,63230
0.4,0.5,4.165871658716587,4.158323083767304,158902,38213
0.6,0.6,4.165871658716587,4.162164210207252,109852,26393
0.1,0.4,4.165871658716587,4.164590780115709,226029,54274
0.6,0.7,4.165871658716587,4.14744443099762,102811,24789
0.3,0.9,4.165871658716587,4.13550135501355,146496,35424
0.1,0.2,4.165871658716587,4.160953594928859,241560,58054
0.1,0.8,4.165871658716587,4.170131677550583,194766,46705
0.3,0.5,4.165871658716587,4.15774759452974,178463,42923
0.04,0.07,4.165871658716587,4.165716535433071,264523,63500
0.04,0.05,4.165871658716587,4.16756282234171,265853,63791
0.4,0.8,4.165871658716587,4.161622685612351,135311,32514
0.3,0.4,4.165871658716587,4.15960366874205,186396,44811
0.9,0.9,4.165871658716587,4.2105263157894735,28240,6707
0.5,0.7,4.165871658716587,4.173311745260744,123722,29646
0.1,0.3,4.165871658716587,4.159158945117605,233412,56120
0.06,0.08,4.165871658716587,4.1653018625561975,259415,62280
0.01,0.05,4.165871658716587,4.165151677728896,271722,65237
0.05,0.06,4.165871658716587,4.16696216558493,263227,63170
0.04,0.06,4.165871658716587,4.168395046186287,264889,63547
0.01,0.06,4.165871658716587,4.163873685505196,270835,65044
0.5,0.6,4.165871658716587,4.182056795901588,132245,31622
0.02,0.07,4.165871658716587,4.165255619592065,268130,64373
0.2,0.2,4.165871658716587,4.1661030958821765,221770,53232
0.4,0.7,4.165871658716587,4.168691629826975,142390,34157
0.1,0.1,4.165871658716587,4.164045056153564,249901,60014
0.01,0.09,4.165871658716587,4.165991902834008,268569,64467
0.4,0.4,4.165871658716587,4.167441744174417,166681,39996
0.01,0.01,4.165871658716587,4.165817795967865,274819,65970
0.6,0.8,4.165871658716587,4.165237928621414,95234,22864
0.03,0.08,4.165871658716587,4.16832769211483,266006,63816
0.08,0.09,4.165871658716587,4.157911940640016,254406,61186
0.01,0.03,4.165871658716587,4.1659853569249545,273122,65560
0.03,0.04,4.165871658716587,4.160893508105174,268232,64465
0.03,0.09,4.165871658716587,4.168021637601623,265057,63593
0.2,0.5,4.165871658716587,4.163421008261676,197546,47448
0.8,0.8,4.165871658716587,4.128543572821359,55050,13334
0.03,0.07,4.165871658716587,4.162728754073703,265682,63824
0.3,0.3,4.165871658716587,4.16591716990021,194540,46698
0.1,0.9,4.165871658716587,4.170646866011104,187041,44847
0.4,0.9,4.165871658716587,4.1507064878864375,126609,30503
0.02,0.05,4.165871658716587,4.166404175159039,269833,64764
0.02,0.06,4.165871658716587,4.164326299329628,268978,64591
0.2,0.7,4.165871658716587,4.176777932419174,183064,43829
0.07,0.09,4.165871658716587,4.168677437687749,256728,61585
0.02,0.08,4.165871658716587,4.165440029938252,267138,64132
0.02,0.03,4.165871658716587,4.169205282775758,271803,65193
0.01,0.08,4.165871658716587,4.167437471964857,269429,64651
0.02,0.02,4.165871658716587,4.167482635170282,272395,65362
0.05,0.09,4.165871658716587,4.162540159519205,260421,62563
0.07,0.07,4.165871658716587,4.164452336750343,257967,61945
0.2,0.6,4.165871658716587,4.170937554661536,190762,45736
0.5,0.8,4.165871658716587,4.153276229715567,114917,27669
0.5,0.5,4.165871658716587,4.1671071600192215,138748,33296
0.6,0.9,4.165871658716587,4.183028445551193,87350,20882
0.01,0.07,4.165871658716587,4.164586415187377,270265,64896
0.06,0.07,4.165871658716587,4.17220292314342,260625,62467
0.01,0.02,4.165871658716587,4.166808458920759,274276,65824
0.05,0.05,4.165871658716587,4.164632702357083,263792,63341
0.08,0.08,4.165871658716587,4.167777144253482,255839,61385
0.3,0.6,4.165871658716587,4.169833932545797,170492,40887
0.7,0.9,4.165871658716587,4.183195338853112,68207,16305
0.09,0.09,4.165871658716587,4.16756979329655,253034,60715
0.2,0.8,4.165871658716587,4.165808151541767,175493,42127
0.3,0.8,4.165871658716587,4.155253095168062,155394,37397
0.01,0.04,4.165871658716587,4.167122617719429,272659,65431
0.03,0.06,4.165871658716587,4.16488814003557,266961,64098
0.06,0.06,4.165871658716587,4.1672436071274745,261232,62687
0.2,0.3,4.165871658716587,4.169816818508518,214658,51479
0.7,0.7,4.165871658716587,4.163223347708354,83023,19942
0.2,0.4,4.165871658716587,4.164575884289841,206159,49503
0.3,0.7,4.165871658716587,4.167370009463157,162940,39099
0.07,0.08,4.165871658716587,4.169601812884428,257598,61780
0.03,0.05,4.165871658716587,4.164939470326456,267664,64266
0.04,0.09,4.165871658716587,4.166682539682539,262501,63000
0.05,0.07,4.165871658716587,4.159904155889493,262153,63019
0.06,0.09,4.165871658716587,4.16672850160502,258308,61993
0.05,0.08,4.165871658716587,4.16472871299728,261824,62867
0.03,0.03,4.165871658716587,4.165793499930456,269556,64707
0.5,0.9,4.165871658716587,4.162331907679266,108025,25953
0.02,0.09,4.165871658716587,4.162580181979929,266709,64073
0.2,0.9,4.165871658716587,4.157675104325445,166386,40019
0.04,0.04,4.165871658716587,4.168387509957981,266856,64019
0.02,0.04,4.165871658716587,4.168859750373209,270880,64977
0.1,0.5,4.165871658716587,4.162798243939683,218089,52390
0.4,0.6,4.165871658716587,4.153148419568043,150182,36161
0.8,0.9,4.165871658716587,4.193587839608632,48004,11447
0.7,0.8,4.165871658716587,4.148164480211664,75256,18142
0.1,0.7,4.165871658716587,4.16838855731632,202542,48590
0.1,0.6,4.165871658716587,4.1656438074121,210415,50512
0.04,0.08,4.165871658716587,4.165803681368989,263887,63346
0.4,0.5,4.165871658716587,4.16778963374669,158972,38143
0.6,0.6,4.165871658716587,4.170191982567532,110998,26617
0.1,0.4,4.165871658716587,4.160331311936104,225024,54088
0.6,0.7,4.165871658716587,4.183930808713575,103523,24743
0.3,0.9,4.165871658716587,4.165299145299145,146202,35100
0.1,0.2,4.165871658716587,4.163104592582403,242122,58159
0.1,0.8,4.165871658716587,4.1648112139148274,194909,46799
0.3,0.5,4.165871658716587,4.172283420463032,178774,42848
0.04,0.07,4.165871658716587,4.167636438179037,264299,63417
0.04,0.05,4.165871658716587,4.169529277053629,265820,63753
0.4,0.8,4.165871658716587,4.175744171044143,135933,32553
0.3,0.4,4.165871658716587,4.172701078823345,186816,44771
0.9,0.9,4.165871658716587,4.1645569620253164,27965,6715
0.5,0.7,4.165871658716587,4.169811320754717,123097,29521
0.1,0.3,4.165871658716587,4.170314358237038,234943,56337
0.06,0.08,4.165871658716587,4.166066664523802,259221,62222
0.01,0.05,4.165871658716587,4.165187671463822,271766,65247
0.05,0.06,4.165871658716587,4.166621760836834,262893,63095
0.04,0.06,4.165871658716587,4.166603702304496,264696,63528
0.01,0.06,4.165871658716587,4.1628957885029205,270838,65060
0.5,0.6,4.165871658716587,4.164649064277317,131074,31473
0.02,0.07,4.165871658716587,4.166661492129529,268408,64418
0.2,0.2,4.165871658716587,4.1704242788010655,222342,53314
0.4,0.7,4.165871658716587,4.151569872429661,142540,34334
0.1,0.1,4.165871658716587,4.163045834236457,249687,59977
0.01,0.09,4.165871658716587,4.166627879916221,268560,64455
0.4,0.4,4.165871658716587,4.148156519991963,165163,39816
0.01,0.01,4.165871658716587,4.166848501378913,274987,65994
0.6,0.8,4.165871658716587,4.160669164415788,95504,22954
0.03,0.08,4.165871658716587,4.164179808493577,264846,63601
0.08,0.09,4.165871658716587,4.166524966482457,254833,61162
0.01,0.03,4.165871658716587,4.164193656500411,273346,65642
0.03,0.04,4.165871658716587,4.16580069794494,268590,64475
0.03,0.09,4.165871658716587,4.163408987100534,264339,63491
0.2,0.5,4.165871658716587,4.1682531677488495,198363,47589
0.8,0.8,4.165871658716587,4.197155542177741,55776,13289
0.03,0.07,4.165871658716587,4.165309573768438,266005,63862
0.3,0.3,4.165871658716587,4.165317472246677,193983,46571
0.1,0.9,4.165871658716587,4.1712386814755344,187030,44838
0.4,0.9,4.165871658716587,4.180830817692611,127415,30476
0.02,0.05,4.165871658716587,4.164163901535613,269817,64795
0.02,0.06,4.165871658716587,4.167266131282751,268797,64502
0.2,0.7,4.165871658716587,4.154281282788194,182132,43842
0.07,0.09,4.165871658716587,4.167994418574465,256886,61633
0.02,0.08,4.165871658716587,4.165144904954815,267319,64180
0.02,0.03,4.165871658716587,4.167053008090143,271446,65141
0.01,0.08,4.165871658716587,4.166622819913648,269243,64619
0.02,0.02,4.165871658716587,4.164276421519859,272073,65335
0.05,0.09,4.165871658716587,4.1664002302011065,260625,62554
0.07,0.07,4.165871658716587,4.160579345088161,257673,61932
0.2,0.6,4.165871658716587,4.159921285667432,190254,45735
0.5,0.8,4.165871658716587,4.171757109692397,115007,27568
0.5,0.5,4.165871658716587,4.1611344537815125,138649,33320
0.6,0.9,4.165871658716587,4.138057045228039,87193,21071
0.01,0.07,4.165871658716587,4.166903146206046,270182,64840
0.06,0.07,4.165871658716587,4.165013439139895,260330,62504
0.01,0.02,4.165871658716587,4.1671297350641465,274468,65865
0.05,0.05,4.165871658716587,4.172152098453771,264431,63380
0.08,0.08,4.165871658716587,4.159149547666481,254698,61238
0.3,0.6,4.165871658716587,4.174001570012757,170149,40764
0.7,0.9,4.165871658716587,4.197745711277637,67781,16147
0.09,0.09,4.165871658716587,4.166229827077461,252736,60663
0.2,0.8,4.165871658716587,4.16417203486169,175828,42224
0.3,0.8,4.165871658716587,4.15796168001732,153645,36952
0.01,0.04,4.165871658716587,4.166880478939492,272839,65478
0.03,0.06,4.165871658716587,4.16552863779503,267202,64146
0.06,0.06,4.165871658716587,4.166089025890019,260843,62611
0.2,0.3,4.165871658716587,4.167993305178755,214164,51383
0.7,0.7,4.165871658716587,4.185437769531641,83466,19942
0.2,0.4,4.165871658716587,4.159939424533064,206021,49525
0.3,0.7,4.165871658716587,4.168962868117798,162798,39050
0.07,0.08,4.165871658716587,4.164344952701828,257090,61736
0.03,0.05,4.165871658716587,4.16566860058173,267815,64291
0.04,0.09,4.165871658716587,4.164520426287744,262598,63056
0.05,0.07,4.165871658716587,4.166365280289331,262656,63042
0.06,0.09,4.165871658716587,4.165389815232087,258804,62132
0.05,0.08,4.165871658716587,4.166135508955319,261450,62756
0.03,0.03,4.165871658716587,4.164568901533894,269331,64672
0.5,0.9,4.165871658716587,4.144986344127975,106236,25630
0.02,0.09,4.165871658716587,4.163730715725964,266383,63977
0.2,0.9,4.165871658716587,4.170865826834633,166868,40008
0.04,0.04,4.165871658716587,4.1661589414319415,266680,64011
0.02,0.04,4.165871658716587,4.164186920494101,270364,64926
0.1,0.5,4.165871658716587,4.162756514269352,218066,52385
0.4,0.6,4.165871658716587,4.188404591582099,151059,36066
0.8,0.9,4.165871658716587,4.181977713433359,47662,11397
0.7,0.8,4.165871658716587,4.168857598591937,75794,18181
0.1,0.7,4.165871658716587,4.174618516842841,202995,48626
0.1,0.6,4.165871658716587,4.167995883714947,210613,50531
0.04,0.08,4.165871658716587,4.163676917236143,263211,63216
0.4,0.5,4.165871658716587,4.17794183327641,159025,38063
0.6,0.6,4.165871658716587,4.163528880186761,110575,26558
0.1,0.4,4.165871658716587,4.170874072437349,226516,54309
0.6,0.7,4.165871658716587,4.142300273267964,103077,24884
0.3,0.9,4.165871658716587,4.167602199920622,147008,35274
0.1,0.2,4.165871658716587,4.168917751908529,241372,57898
0.1,0.8,4.165871658716587,4.156992423269552,194223,46722
0.3,0.5,4.165871658716587,4.159451776180461,179967,43267
0.04,0.07,4.165871658716587,4.165998674535299,264016,63374
0.04,0.05,4.165871658716587,4.167495489842341,265657,63745
0.4,0.8,4.165871658716587,4.157986965076242,135251,32528
0.3,0.4,4.165871658716587,4.172241548479172,187100,44844
0.9,0.9,4.165871658716587,4.185310568148366,28435,6794
0.5,0.7,4.165871658716587,4.163057410780544,123418,29646
0.1,0.3,4.165871658716587,4.159887125971675,234393,56346
0.06,0.08,4.165871658716587,4.166586445899115,259695,62328
0.01,0.05,4.165871658716587,4.166230065719932,271959,65277
0.05,0.06,4.165871658716587,4.166809198023565,263109,63144
0.04,0.06,4.165871658716587,4.167819090423358,265215,63634
0.01,0.06,4.165871658716587,4.166030945276693,270867,65018
0.5,0.6,4.165871658716587,4.168754014129736,129815,31140
0.02,0.07,4.165871658716587,4.163470504133772,267911,64348
0.2,0.2,4.165871658716587,4.16624765478424,222061,53300
0.4,0.7,4.165871658716587,4.173039230026621,142647,34183
0.1,0.1,4.165871658716587,4.162161260178881,249430,59928
0.01,0.09,4.165871658716587,4.171355419349833,268823,64445
0.4,0.4,4.165871658716587,4.159578216227099,165285,39736
0.01,0.01,4.165871658716587,4.1647470675597855,274815,65986
0.6,0.8,4.165871658716587,4.167754941057891,95104,22819
0.03,0.08,4.165871658716587,4.164781196554375,265434,63733
0.08,0.09,4.165871658716587,4.163055537427397,255162,61292
0.01,0.03,4.165871658716587,4.167083168256483,273469,65626
0.03,0.04,4.165871658716587,4.17003150168371,268721,64441
0.03,0.09,4.165871658716587,4.164791528788881,264306,63462
0.2,0.5,4.165871658716587,4.172515785278262,198908,47671
0.8,0.8,4.165871658716587,4.125650557620818,55490,13450
0.03,0.07,4.165871658716587,4.16291668623859,265873,63867
0.3,0.3,4.165871658716587,4.165378770040885,194594,46717
0.1,0.9,4.165871658716587,4.1775427140173536,186803,44716
0.4,0.9,4.165871658716587,4.177297297297297,127512,30525
0.02,0.05,4.165871658716587,4.165857955247867,269581,64712
0.02,0.06,4.165871658716587,4.16738410083305,269138,64582
0.2,0.7,4.165871658716587,4.169479958141863,183282,43958
0.07,0.09,4.165871658716587,4.166315037813626,256720,61618
0.02,0.08,4.165871658716587,4.163613973281788,267100,64151
0.02,0.03,4.165871658716587,4.170812934514035,271766,65159
0.01,0.08,4.165871658716587,4.165973821261339,269576,64709
0.02,0.02,4.165871658716587,4.165677032321254,272202,65344
0.05,0.09,4.165871658716587,4.169878920682651,260705,62521
0.07,0.07,4.165871658716587,4.167185207873229,258503,62033
0.2,0.6,4.165871658716587,4.174501050420168,190758,45696
0.5,0.8,4.165871658716587,4.166061705989111,114775,27550
0.5,0.5,4.165871658716587,4.155506331008471,138823,33407
0.6,0.9,4.165871658716587,4.166888931224995,87488,20996
0.01,0.07,4.165871658716587,4.164972466026007,270011,64829
0.06,0.07,4.165871658716587,4.164289825414082,260468,62548
0.01,0.02,4.165871658716587,4.166015773397967,274153,65807
0.05,0.05,4.165871658716587,4.165558100955842,263659,63295
0.08,0.08,4.165871658716587,4.162602420629103,255538,61389
0.3,0.6,4.165871658716587,4.173094279790218,171076,40995
0.7,0.9,4.165871658716587,4.182591782154145,68812,16452
0.09,0.09,4.165871658716587,4.16741648951072,252883,60681
0.2,0.8,4.165871658716587,4.160009544261513,174346,41910
0.3,0.8,4.165871658716587,4.16580061070338,155526,37334
0.01,0.04,4.165871658716587,4.1655234574313695,272671,65459
0.03,0.06,4.165871658716587,4.16915018372293,266638,63955
0.06,0.06,4.165871658716587,4.167655786350148,261237,62682
0.2,0.3,4.165871658716587,4.166105062230965,213892,51341
0.7,0.7,4.165871658716587,4.16872551973486,83016,19914
0.2,0.4,4.165871658716587,4.1625143501641455,206673,49651
0.3,0.7,4.165871658716587,4.170925042327228,162591,38982
0.07,0.08,4.165871658716587,4.166917414866941,257578,61815
0.03,0.05,4.165871658716587,4.165154293172566,268061,64358
0.04,0.09,4.165871658716587,4.166043534742245,262969,63122
0.05,0.07,4.165871658716587,4.16596508506346,262260,62953
0.06,0.09,4.165871658716587,4.164758914915882,258694,62115
0.05,0.08,4.165871658716587,4.165318157974217,262036,62909
0.03,0.03,4.165871658716587,4.164569858446149,269785,64781
0.5,0.9,4.165871658716587,4.162012471435764,107459,25819
0.02,0.09,4.165871658716587,4.166142877245649,266454,63957
0.2,0.9,4.165871658716587,4.167931474941769,166413,39927
0.04,0.04,4.165871658716587,4.163133871068593,266324,63972
0.02,0.04,4.165871658716587,4.1652974089430765,270232,64877
0.1,0.5,4.165871658716587,4.167433162223537,218386,52403
0.4,0.6,4.165871658716587,4.177951797227372,150987,36139
0.8,0.9,4.165871658716587,4.1778204345170575,47882,11461
0.7,0.8,4.165871658716587,4.191087028640938,75800,18086
0.1,0.7,4.165871658716587,4.179264503117733,203083,48593
0.1,0.6,4.165871658716587,4.166202561858541,209460,50276
0.04,0.08,4.165871658716587,4.16409858887553,263221,63212
0.4,0.5,4.165871658716587,4.171629542790153,160128,38385
0.6,0.6,4.165871658716587,4.157750291364337,110592,26599
0.1,0.4,4.165871658716587,4.170663528027071,226784,54376
0.6,0.7,4.165871658716587,4.136517953428926,103566,25037
0.3,0.9,4.165871658716587,4.164636909482271,147045,35308
0.1,0.2,4.165871658716587,4.162747833875941,241660,58053
0.1,0.8,4.165871658716587,4.164232329703181,195011,46830
0.3,0.5,4.165871658716587,4.160139028202197,178341,42869
0.04,0.07,4.165871658716587,4.163070905879384,263972,63408
0.04,0.05,4.165871658716587,4.165987333040698,265740,63788
0.4,0.8,4.165871658716587,4.173296682932856,135123,32378
0.3,0.4,4.165871658716587,4.160286545780166,185840,44670
0.9,0.9,4.165871658716587,4.201498127340824,28045,6675
0.5,0.7,4.165871658716587,4.160028425433995,122933,29551
0.1,0.3,4.165871658716587,4.166474091191894,234385,56255
0.06,0.08,4.165871658716587,4.16448742249494,259256,62254
0.01,0.05,4.165871658716587,4.16833412492914,272063,65269
0.05,0.06,4.165871658716587,4.167126240055783,262954,63102
0.04,0.06,4.165871658716587,4.164291108174439,264699,63564
0.01,0.06,4.165871658716587,4.168030265748032,271022,65024
0.5,0.6,4.165871658716587,4.163116270170291,130547,31358
0.02,0.07,4.165871658716587,4.163523476911137,268235,64425
0.2,0.2,4.165871658716587,4.165580010552499,221059,53068
